Date_Hour,Solar Power Aggregated [MW],Temperature (°C),Relative Humidity (%),Apparent Temperature (°C),Precipitation (mm),Rain (mm),Cloud cover (%),Wind speed 10m (km/h),Day,Sunshine Duration (s),Direct Radiation (W/m²),Diffuse Radiation (W/m²),Direct Normal Irradiance (W/m²),Month,Hot Seasons,Solar Power-1h,Solar Power-2h,Hour
2024-01-09 17:00:00,93,13.0,86.0,12.7,0.0,0.0,100.0,3.9,1.0,0.0,9.0,46.0,55.4,1,0,194,242,17
2024-01-09 18:00:00,7,12.2,90.0,11.5,0.0,0.0,100.0,6.2,0.0,0.0,0.0,4.0,0.0,1,0,93,194,18
2024-01-09 19:00:00,0,11.8,91.0,11.0,0.0,0.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0,7,93,19
2024-01-09 20:00:00,0,11.6,92.0,11.0,0.0,0.0,90.0,4.4,0.0,0.0,0.0,0.0,0.0,1,0,0,7,20
2024-01-09 21:00:00,0,11.1,96.0,10.7,0.0,0.0,94.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-09 22:00:00,0,10.9,97.0,10.6,0.0,0.0,95.0,3.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-09 23:00:00,0,10.7,97.0,10.3,0.0,0.0,90.0,3.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-10 00:00:00,0,11.2,95.0,11.1,0.0,0.0,90.0,2.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-10 01:00:00,0,11.2,96.0,10.8,0.0,0.0,93.0,3.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-10 02:00:00,0,11.5,96.0,11.1,0.0,0.0,94.0,5.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-10 03:00:00,0,11.3,96.0,10.6,0.0,0.0,100.0,6.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-10 04:00:00,0,11.2,96.0,10.6,0.1,0.1,92.0,5.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-10 05:00:00,0,12.1,95.0,11.8,0.0,0.0,100.0,4.9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-10 06:00:00,0,11.5,95.0,11.0,0.1,0.1,29.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-10 07:00:00,0,10.2,95.0,9.0,0.0,0.0,36.0,7.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-10 08:00:00,1,9.8,95.0,8.4,0.0,0.0,47.0,7.9,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-10 09:00:00,89,11.7,94.0,11.2,0.0,0.0,57.0,4.7,1.0,2133.68,25.0,25.0,204.6,1,0,1,0,9
2024-01-10 10:00:00,383,12.9,93.0,12.9,0.0,0.0,25.0,3.3,1.0,3600.0,75.0,95.0,307.6,1,0,89,1,10
2024-01-10 11:00:00,631,14.1,86.0,14.1,0.0,0.0,29.0,3.8,1.0,3600.0,210.0,108.0,571.5,1,0,383,89,11
2024-01-10 12:00:00,719,15.0,75.0,14.5,0.0,0.0,47.0,5.2,1.0,3600.0,279.0,126.0,619.7,1,0,631,383,12
2024-01-10 13:00:00,688,15.3,75.0,15.1,0.0,0.0,40.0,2.9,1.0,3600.0,147.0,219.0,302.2,1,0,719,631,13
2024-01-10 14:00:00,699,15.8,68.0,15.3,0.0,0.0,29.0,3.7,1.0,3600.0,287.0,130.0,606.2,1,0,688,719,14
2024-01-10 15:00:00,757,15.9,65.0,15.3,0.0,0.0,25.0,2.9,1.0,3600.0,246.0,106.0,596.6,1,0,699,688,15
2024-01-10 16:00:00,686,15.6,64.0,14.9,0.0,0.0,44.0,2.9,1.0,3600.0,179.0,76.0,582.6,1,0,757,699,16
2024-01-10 17:00:00,313,14.5,69.0,13.4,0.0,0.0,46.0,5.2,1.0,3600.0,73.0,45.0,441.8,1,0,686,757,17
2024-01-10 18:00:00,17,10.7,84.0,8.9,0.0,0.0,42.0,9.0,0.0,0.0,4.0,6.0,50.9,1,0,313,686,18
2024-01-10 19:00:00,0,10.1,86.0,8.7,0.0,0.0,11.0,6.1,0.0,0.0,0.0,0.0,0.0,1,0,17,313,19
2024-01-10 20:00:00,0,9.3,89.0,7.9,0.0,0.0,11.0,5.3,0.0,0.0,0.0,0.0,0.0,1,0,0,17,20
2024-01-10 21:00:00,0,8.2,91.0,6.4,0.0,0.0,3.0,6.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-10 22:00:00,0,8.0,91.0,6.3,0.0,0.0,6.0,6.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-10 23:00:00,0,8.0,91.0,6.2,0.0,0.0,12.0,6.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-11 00:00:00,0,7.6,92.0,5.6,0.0,0.0,14.0,7.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-11 01:00:00,0,9.3,89.0,7.6,0.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-11 02:00:00,0,9.3,91.0,7.8,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-11 03:00:00,0,9.7,91.0,8.2,0.0,0.0,34.0,6.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-11 04:00:00,0,10.0,92.0,8.7,0.0,0.0,34.0,6.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-11 05:00:00,0,9.0,94.0,7.2,0.0,0.0,38.0,9.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-11 06:00:00,0,9.5,93.0,7.8,0.0,0.0,39.0,8.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-11 07:00:00,0,8.2,95.0,6.1,0.0,0.0,32.0,10.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-11 08:00:00,1,8.3,95.0,6.4,0.0,0.0,29.0,8.7,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-11 09:00:00,118,10.6,91.0,9.6,0.0,0.0,28.0,5.4,1.0,1845.56,20.0,32.0,163.1,1,0,1,0,9
2024-01-11 10:00:00,499,12.3,86.0,11.6,0.0,0.0,17.0,4.7,1.0,3600.0,134.0,65.0,547.3,1,0,118,1,10
2024-01-11 11:00:00,876,13.1,82.0,12.1,0.0,0.0,22.0,7.2,1.0,3600.0,264.0,77.0,715.6,1,0,499,118,11
2024-01-11 12:00:00,1042,13.4,78.0,12.2,0.0,0.0,71.0,8.0,1.0,3600.0,293.0,112.0,648.2,1,0,876,499,12
2024-01-11 13:00:00,1005,14.7,68.0,13.6,0.1,0.1,100.0,5.4,1.0,3600.0,210.0,174.0,429.9,1,0,1042,876,13
2024-01-11 14:00:00,1020,14.5,71.0,13.2,0.0,0.0,100.0,7.8,1.0,3600.0,226.0,155.0,474.9,1,0,1005,1042,14
2024-01-11 15:00:00,957,13.9,77.0,12.2,0.0,0.0,100.0,11.5,1.0,3600.0,126.0,157.0,303.6,1,0,1020,1005,15
2024-01-11 16:00:00,715,13.1,80.0,11.1,0.0,0.0,100.0,13.0,1.0,3600.0,58.0,120.0,187.0,1,0,957,1020,16
2024-01-11 17:00:00,268,12.4,80.0,10.6,0.0,0.0,49.0,10.6,1.0,3600.0,32.0,59.0,190.2,1,0,715,957,17
2024-01-11 18:00:00,12,11.4,82.0,9.5,0.0,0.0,57.0,10.4,0.0,0.0,1.0,8.0,12.5,1,0,268,715,18
2024-01-11 19:00:00,0,11.6,79.0,9.5,0.0,0.0,67.0,10.9,0.0,0.0,0.0,0.0,0.0,1,0,12,268,19
2024-01-11 20:00:00,0,11.0,80.0,9.2,0.0,0.0,78.0,8.1,0.0,0.0,0.0,0.0,0.0,1,0,0,12,20
2024-01-11 21:00:00,0,9.7,88.0,8.1,0.0,0.0,34.0,6.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-11 22:00:00,0,8.8,92.0,7.4,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-11 23:00:00,0,8.9,93.0,7.2,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-12 00:00:00,0,8.4,92.0,6.7,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-12 01:00:00,0,8.1,97.0,6.1,0.0,0.0,19.0,9.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-12 02:00:00,0,7.7,97.0,5.7,0.0,0.0,30.0,8.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-12 03:00:00,0,7.5,97.0,5.3,0.0,0.0,46.0,9.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-12 04:00:00,0,7.3,97.0,4.8,0.0,0.0,54.0,11.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-12 05:00:00,0,7.0,97.0,4.4,0.0,0.0,23.0,11.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-12 06:00:00,0,6.8,96.0,3.9,0.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-12 07:00:00,0,6.8,95.0,3.8,0.0,0.0,64.0,13.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-12 08:00:00,2,6.9,95.0,3.6,0.0,0.0,93.0,15.8,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-12 09:00:00,172,7.3,93.0,4.0,0.0,0.0,100.0,16.6,1.0,2164.19,24.0,27.0,194.9,1,0,2,0,9
2024-01-12 10:00:00,592,8.3,90.0,5.2,0.0,0.0,52.0,16.0,1.0,2956.01,39.0,100.0,158.5,1,0,172,2,10
2024-01-12 11:00:00,908,9.9,85.0,7.3,0.0,0.0,74.0,13.9,1.0,3600.0,160.0,122.0,431.9,1,0,592,172,11
2024-01-12 12:00:00,904,11.4,82.0,9.3,0.0,0.0,83.0,11.9,1.0,3600.0,108.0,198.0,237.9,1,0,908,592,12
2024-01-12 13:00:00,999,12.7,83.0,10.5,0.7,0.7,39.0,14.8,1.0,3600.0,315.0,135.0,641.8,1,0,904,908,13
2024-01-12 14:00:00,972,14.4,78.0,12.4,0.0,0.0,72.0,15.0,1.0,3600.0,218.0,178.0,455.6,1,0,999,904,14
2024-01-12 15:00:00,826,15.0,75.0,12.5,0.0,0.0,14.0,18.7,1.0,3600.0,242.0,111.0,579.1,1,0,972,999,15
2024-01-12 16:00:00,531,15.1,73.0,12.5,0.0,0.0,92.0,18.4,1.0,3600.0,211.0,69.0,674.0,1,0,826,972,16
2024-01-12 17:00:00,170,14.5,76.0,12.5,0.0,0.0,83.0,14.6,1.0,0.0,0.0,33.0,0.0,1,0,531,826,17
2024-01-12 18:00:00,10,14.3,77.0,12.3,0.0,0.0,34.0,14.6,0.0,0.0,0.0,5.0,0.0,1,0,170,531,18
2024-01-12 19:00:00,0,13.6,81.0,11.6,0.0,0.0,60.0,14.1,0.0,0.0,0.0,0.0,0.0,1,0,10,170,19
2024-01-12 20:00:00,0,14.4,78.0,12.2,0.0,0.0,49.0,16.4,0.0,0.0,0.0,0.0,0.0,1,0,0,10,20
2024-01-12 21:00:00,0,13.8,81.0,11.5,0.0,0.0,60.0,17.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-12 22:00:00,0,13.9,80.0,11.7,0.0,0.0,64.0,16.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-12 23:00:00,0,13.8,79.0,11.8,0.0,0.0,89.0,14.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-13 00:00:00,0,14.1,79.0,12.7,1.2,1.2,79.0,11.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-13 01:00:00,0,13.7,81.0,12.1,0.0,0.0,89.0,12.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-13 02:00:00,0,13.6,81.0,12.3,0.0,0.0,86.0,9.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-13 03:00:00,0,14.1,76.0,12.5,0.0,0.0,90.0,11.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-13 04:00:00,0,15.5,68.0,12.9,0.0,0.0,86.0,17.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-13 05:00:00,0,15.3,67.0,13.1,0.0,0.0,85.0,14.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-13 06:00:00,0,13.8,77.0,11.7,1.0,1.0,44.0,14.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-13 07:00:00,0,13.8,77.0,11.6,0.0,0.0,81.0,15.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-13 08:00:00,0,14.5,77.0,12.6,0.0,0.0,77.0,14.1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-13 09:00:00,60,15.1,80.0,14.1,1.5,1.5,86.0,10.2,1.0,0.0,5.0,22.0,40.4,1,0,0,0,9
2024-01-13 10:00:00,216,15.7,81.0,14.1,0.3,0.3,93.0,16.3,1.0,0.0,8.0,68.0,32.4,1,0,60,0,10
2024-01-13 11:00:00,381,16.7,80.0,15.0,4.7,4.7,100.0,19.4,1.0,296.15,26.0,115.0,69.9,1,0,216,60,11
2024-01-13 12:00:00,482,17.4,82.0,16.0,3.5,3.5,100.0,18.8,1.0,1687.1,53.0,171.0,116.2,1,0,381,216,12
2024-01-13 13:00:00,532,18.5,76.0,17.1,0.0,0.0,32.0,19.2,1.0,3600.0,114.0,217.0,231.2,1,0,482,381,13
2024-01-13 14:00:00,620,19.2,73.0,17.1,0.0,0.0,44.0,23.4,1.0,3600.0,153.0,207.0,318.0,1,0,532,482,14
2024-01-13 15:00:00,504,18.9,76.0,17.2,0.0,0.0,82.0,21.8,1.0,3600.0,102.0,181.0,242.4,1,0,620,532,15
2024-01-13 16:00:00,271,18.4,80.0,17.4,0.0,0.0,66.0,18.4,1.0,1142.65,31.0,127.0,98.1,1,0,504,620,16
2024-01-13 17:00:00,85,17.8,81.0,16.5,0.0,0.0,47.0,19.7,1.0,0.0,7.0,72.0,40.2,1,0,271,504,17
2024-01-13 18:00:00,5,17.3,83.0,15.9,0.0,0.0,49.0,19.7,0.0,0.0,0.0,7.0,0.0,1,0,85,271,18
2024-01-13 19:00:00,0,17.3,84.0,16.1,0.0,0.0,69.0,18.9,0.0,0.0,0.0,0.0,0.0,1,0,5,85,19
2024-01-13 20:00:00,0,17.2,84.0,15.5,2.9,2.9,83.0,21.8,0.0,0.0,0.0,0.0,0.0,1,0,0,5,20
2024-01-13 21:00:00,0,16.2,90.0,16.3,0.6,0.6,89.0,9.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-13 22:00:00,0,16.0,93.0,16.5,0.0,0.0,52.0,7.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-13 23:00:00,0,15.1,93.0,15.4,0.0,0.0,66.0,6.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-14 00:00:00,0,15.8,91.0,15.7,4.7,4.7,90.0,10.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-14 01:00:00,0,15.4,93.0,15.0,0.0,0.0,68.0,12.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-14 02:00:00,0,15.8,91.0,15.9,0.0,0.0,88.0,9.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-14 03:00:00,0,15.7,91.0,15.5,0.0,0.0,79.0,11.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-14 04:00:00,0,15.7,91.0,15.7,0.0,0.0,51.0,9.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-14 05:00:00,0,15.6,91.0,15.6,0.0,0.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-14 06:00:00,0,15.8,91.0,15.1,0.0,0.0,70.0,14.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-14 07:00:00,0,16.1,90.0,14.9,0.0,0.0,35.0,17.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-14 08:00:00,1,16.2,89.0,15.1,0.0,0.0,100.0,17.2,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-14 09:00:00,106,16.6,88.0,15.7,0.0,0.0,64.0,16.4,1.0,0.0,5.0,26.0,40.2,1,0,1,0,9
2024-01-14 10:00:00,360,17.5,86.0,16.6,0.0,0.0,71.0,18.0,1.0,3600.0,52.0,76.0,209.1,1,0,106,1,10
2024-01-14 11:00:00,571,18.2,83.0,17.5,0.0,0.0,82.0,17.3,1.0,3600.0,115.0,140.0,307.6,1,0,360,106,11
2024-01-14 12:00:00,700,18.4,82.0,17.2,0.0,0.0,70.0,19.8,1.0,3600.0,116.0,176.0,253.2,1,0,571,360,12
2024-01-14 13:00:00,772,17.5,92.0,17.2,0.3,0.3,100.0,16.6,1.0,0.0,0.0,139.0,0.0,1,0,700,571,13
2024-01-14 14:00:00,698,17.6,92.0,17.4,0.1,0.1,100.0,16.0,1.0,0.0,8.0,171.0,16.5,1,0,772,700,14
2024-01-14 15:00:00,501,17.7,93.0,17.8,0.1,0.1,100.0,14.5,1.0,0.0,1.0,104.0,2.4,1,0,698,772,15
2024-01-14 16:00:00,360,18.0,93.0,18.0,0.0,0.0,100.0,15.9,1.0,0.0,17.0,97.0,53.3,1,0,501,698,16
2024-01-14 17:00:00,156,17.5,95.0,17.9,0.3,0.3,100.0,13.4,1.0,0.0,2.0,47.0,11.3,1,0,360,501,17
2024-01-14 18:00:00,8,17.3,96.0,17.8,0.1,0.1,100.0,12.6,0.0,0.0,0.0,5.0,0.0,1,0,156,360,18
2024-01-14 19:00:00,0,17.0,97.0,17.6,0.0,0.0,100.0,11.7,0.0,0.0,0.0,0.0,0.0,1,0,8,156,19
2024-01-14 20:00:00,0,17.0,96.0,17.2,1.1,1.1,100.0,13.6,0.0,0.0,0.0,0.0,0.0,1,0,0,8,20
2024-01-14 21:00:00,0,17.4,96.0,17.1,0.3,0.3,100.0,18.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-14 22:00:00,0,17.3,97.0,16.7,1.7,1.7,100.0,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-14 23:00:00,0,17.4,97.0,17.1,0.1,0.1,100.0,19.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-15 00:00:00,0,17.2,95.0,17.0,0.1,0.1,58.0,16.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-15 01:00:00,0,17.2,95.0,16.9,0.0,0.0,59.0,17.4,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-15 02:00:00,0,16.7,97.0,16.4,0.0,0.0,92.0,16.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-15 03:00:00,0,16.7,97.0,16.7,0.0,0.0,100.0,15.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-15 04:00:00,0,16.7,97.0,16.7,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-15 05:00:00,0,16.8,98.0,16.8,0.0,0.0,100.0,15.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-15 06:00:00,0,16.9,98.0,16.9,0.0,0.0,100.0,15.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-15 07:00:00,0,16.9,96.0,16.7,0.2,0.2,100.0,16.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-15 08:00:00,0,16.9,98.0,16.8,0.1,0.1,100.0,15.9,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-15 09:00:00,46,17.1,98.0,17.2,0.0,0.0,100.0,16.2,1.0,0.0,0.0,21.0,0.0,1,0,0,0,9
2024-01-15 10:00:00,176,17.3,100.0,17.0,0.2,0.2,100.0,19.9,1.0,0.0,0.0,64.0,0.0,1,0,46,0,10
2024-01-15 11:00:00,316,17.4,99.0,16.9,0.4,0.4,100.0,21.5,1.0,0.0,0.0,66.0,0.0,1,0,176,46,11
2024-01-15 12:00:00,427,17.9,97.0,17.5,0.3,0.3,100.0,21.3,1.0,0.0,23.0,138.0,50.0,1,0,316,176,12
2024-01-15 13:00:00,481,18.1,95.0,16.8,0.2,0.2,100.0,26.5,1.0,0.0,20.0,159.0,40.1,1,0,427,316,13
2024-01-15 14:00:00,488,17.7,97.0,16.5,0.4,0.4,100.0,26.0,1.0,665.26,40.0,120.0,82.2,1,0,481,427,14
2024-01-15 15:00:00,403,17.8,94.0,16.5,0.3,0.3,100.0,25.5,1.0,3191.0,71.0,134.0,166.4,1,0,488,481,15
2024-01-15 16:00:00,273,17.7,92.0,16.7,0.1,0.1,100.0,21.9,1.0,1457.55,35.0,105.0,108.6,1,0,403,488,16
2024-01-15 17:00:00,110,17.4,97.0,16.9,0.1,0.1,100.0,19.9,1.0,0.0,3.0,46.0,16.6,1,0,273,403,17
2024-01-15 18:00:00,8,17.2,98.0,16.8,0.1,0.1,100.0,19.2,0.0,0.0,0.0,4.0,0.0,1,0,110,273,18
2024-01-15 19:00:00,0,17.2,97.0,16.8,0.1,0.1,100.0,18.7,0.0,0.0,0.0,0.0,0.0,1,0,8,110,19
2024-01-15 20:00:00,0,17.2,97.0,17.0,0.1,0.1,100.0,17.6,0.0,0.0,0.0,0.0,0.0,1,0,0,8,20
2024-01-15 21:00:00,0,17.1,97.0,17.0,0.1,0.1,100.0,16.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-15 22:00:00,0,17.0,97.0,16.8,0.1,0.1,100.0,16.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-15 23:00:00,0,16.9,97.0,16.8,0.1,0.1,100.0,15.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-16 00:00:00,0,17.0,96.0,16.8,0.1,0.1,100.0,16.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-16 01:00:00,0,17.0,97.0,16.9,0.2,0.2,100.0,16.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-16 02:00:00,0,16.8,98.0,17.0,0.0,0.0,100.0,14.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-16 03:00:00,0,16.5,98.0,16.4,0.0,0.0,100.0,15.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-16 04:00:00,0,16.0,96.0,15.2,0.0,0.0,40.0,18.1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-16 05:00:00,0,15.6,93.0,14.6,0.0,0.0,34.0,16.7,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-16 06:00:00,0,15.4,94.0,14.5,0.0,0.0,86.0,16.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-16 07:00:00,0,16.0,94.0,14.9,0.0,0.0,59.0,18.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-16 08:00:00,1,16.3,92.0,15.5,0.0,0.0,88.0,17.1,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-16 09:00:00,66,16.8,89.0,15.8,0.0,0.0,41.0,18.8,1.0,1412.61,17.0,30.0,135.2,1,0,1,0,9
2024-01-16 10:00:00,280,17.9,85.0,16.8,0.0,0.0,49.0,19.8,1.0,3600.0,96.0,85.0,381.1,1,0,66,1,10
2024-01-16 11:00:00,478,19.0,80.0,17.9,0.0,0.0,58.0,20.2,1.0,3600.0,159.0,128.0,420.8,1,0,280,66,11
2024-01-16 12:00:00,528,19.4,74.0,17.1,0.0,0.0,78.0,27.0,1.0,3600.0,145.0,170.0,313.3,1,0,478,280,12
2024-01-16 13:00:00,394,19.4,80.0,17.7,0.0,0.0,77.0,25.0,1.0,3600.0,186.0,190.0,371.3,1,0,528,478,13
2024-01-16 14:00:00,343,19.7,76.0,17.1,0.0,0.0,74.0,30.0,1.0,3600.0,153.0,210.0,312.4,1,0,394,528,14
2024-01-16 15:00:00,244,19.4,77.0,17.0,0.0,0.0,52.0,28.1,1.0,1758.58,51.0,162.0,118.6,1,0,343,394,15
2024-01-16 16:00:00,121,19.4,70.0,15.3,0.0,0.0,67.0,35.9,1.0,0.0,17.0,126.0,52.2,1,0,244,343,16
2024-01-16 17:00:00,49,17.9,81.0,14.1,2.0,2.0,95.0,36.2,1.0,0.0,0.0,51.0,0.0,1,0,121,244,17
2024-01-16 18:00:00,10,17.9,86.0,14.3,2.3,2.3,59.0,37.4,0.0,0.0,0.0,7.0,0.0,1,0,49,121,18
2024-01-16 19:00:00,0,17.4,89.0,13.9,0.0,0.0,93.0,36.7,0.0,0.0,0.0,0.0,0.0,1,0,10,49,19
2024-01-16 20:00:00,0,16.5,93.0,12.1,1.1,1.1,100.0,42.7,0.0,0.0,0.0,0.0,0.0,1,0,0,10,20
2024-01-16 21:00:00,0,16.2,91.0,12.8,8.4,8.4,100.0,34.6,0.0,0.0,0.0,0.0,0.0,1,0,0,0,21
2024-01-16 22:00:00,0,16.4,94.0,13.4,2.2,2.2,100.0,33.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,22
2024-01-16 23:00:00,0,15.9,93.0,13.1,3.9,3.9,100.0,30.3,0.0,0.0,0.0,0.0,0.0,1,0,0,0,23
2024-01-17 00:00:00,0,15.4,95.0,12.7,0.6,0.6,100.0,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
2024-01-17 01:00:00,0,16.0,91.0,13.6,0.8,0.8,100.0,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
2024-01-17 02:00:00,0,15.4,93.0,12.2,1.0,1.0,100.0,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2
2024-01-17 03:00:00,0,16.2,89.0,13.6,0.1,0.1,63.0,27.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3
2024-01-17 04:00:00,0,15.1,90.0,12.0,0.9,0.9,57.0,28.8,0.0,0.0,0.0,0.0,0.0,1,0,0,0,4
2024-01-17 05:00:00,0,15.5,83.0,12.2,0.0,0.0,29.0,28.2,0.0,0.0,0.0,0.0,0.0,1,0,0,0,5
2024-01-17 06:00:00,0,15.4,82.0,12.2,0.0,0.0,53.0,27.5,0.0,0.0,0.0,0.0,0.0,1,0,0,0,6
2024-01-17 07:00:00,0,13.8,90.0,10.2,1.0,1.0,100.0,29.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,7
2024-01-17 08:00:00,2,14.5,90.0,11.5,0.3,0.3,100.0,26.5,1.0,0.0,0.0,0.0,0.0,1,0,0,0,8
2024-01-17 09:00:00,59,15.2,88.0,12.1,2.3,2.3,83.0,28.5,1.0,0.0,0.0,12.0,0.0,1,0,2,0,9
2024-01-17 10:00:00,264,16.0,86.0,12.9,0.1,0.1,41.0,29.5,1.0,3600.0,70.0,75.0,275.9,1,0,59,2,10
2024-01-17 11:00:00,623,17.0,78.0,13.8,0.2,0.2,14.0,29.3,1.0,3600.0,211.0,78.0,555.3,1,0,264,59,11
2024-01-17 12:00:00,840,17.9,71.0,13.9,0.0,0.0,23.0,33.3,1.0,3600.0,313.0,94.0,672.7,1,0,623,264,12
